taxon,lfc_CropCotton ,lfc_CropSoybean,p_CropCotton ,p_CropSoybean,q_CropCotton ,q_CropSoybean,diff_CropCotton ,diff_CropSoybean,Kingdom,Phylum,Class,Order,Family,Genus,Label
BOTU_1416,0.07571345,0.053829851,0.768581586,0.830804403,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,BOTU_1416_A4b
BOTU_824,-0.188176939,-0.434411756,0.3932302,0.04409879,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_824_SBR1031
BOTU_993,0.549977266,0.272605689,0.032806176,0.279857265,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_993_SBR1031
BOTU_1010,-0.124034239,0.146336388,0.639103975,0.571987776,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_1010_SBR1031
BOTU_979,-0.020449304,-0.431032072,0.932032346,0.066326977,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_979_SBR1031
BOTU_876,-0.055153721,-0.131102494,0.821370678,0.583563039,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_876_SBR1031
BOTU_1252,-0.06289534,-0.042305526,0.852275655,0.89819559,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_1252_SBR1031
BOTU_338,-0.109986615,-0.340643246,0.638968231,0.137780439,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_338_SBR1031
BOTU_339,-0.165140885,-0.497100928,0.533913762,0.055803392,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_339_SBR1031
BOTU_579,0.094444185,0.270089423,0.745198162,0.342476667,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_579_SBR1031
BOTU_720,0.095999227,0.556460278,0.702761276,0.023864604,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_720_SBR1031
BOTU_1076,0.154172197,-0.052951792,0.431699207,0.782675635,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_1076_SBR1031
BOTU_2046,-0.218040945,0.178026315,0.300337633,0.387734143,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_2046_SBR1031
BOTU_1603,0.028145437,-0.168476322,0.864875421,0.298156267,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_1603_SBR1031
BOTU_1134,-0.160894704,-0.019163033,0.312570851,0.902230461,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_1134_SBR1031
BOTU_2791,-0.234615632,-0.185121963,0.231816229,0.335228817,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_2791_C0119
BOTU_1955,-0.166761842,-0.195418874,0.485730445,0.404052955,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1955_C0119
BOTU_925,-0.233486312,-0.236149229,0.406967379,0.391625177,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_925_C0119
BOTU_662,0.298648124,-0.093135504,0.226432339,0.700013924,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_662_C0119
BOTU_920,-0.207333397,-0.06045327,0.353199968,0.782169204,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_920_C0119
BOTU_506,0.416010323,0.080122217,0.172092214,0.78821361,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_506_C0119
BOTU_1346,0.095999227,-0.404673838,0.718428488,0.120551209,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1346_C0119
BOTU_694,0.117311732,0.473886879,0.680037296,0.088818111,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_694_C0119
BOTU_2025,0.065005901,0.043850347,0.712638016,0.799679851,1,1,FALSE,FALSE,Bacteria,Chloroflexi,unidentified,unidentified,unidentified,unidentified,BOTU_2025_Chloroflexi
BOTU_1847,0.101866365,0.230024101,0.573819349,0.194567139,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1847_C0119
BOTU_1169,-0.328217397,-0.191122911,0.238576752,0.483312749,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1169_C0119
BOTU_2002,0.20174021,0.390423938,0.382906711,0.084565235,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_2002_C0119
BOTU_1460,0.101866365,-0.022029419,0.617111627,0.912067542,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1460_C0119
BOTU_5680,0.001992521,0.085961927,0.987583878,0.492906633,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_5680_C0119
BOTU_409,0.348836727,0.195045715,0.19339677,0.457611243,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_409_C0119
BOTU_605,0.500232423,0.140036824,0.076992145,0.613091831,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_605_C0119
BOTU_2274,-0.187047619,-0.199880353,0.183597361,0.146692796,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_2274_SBR1031
BOTU_1314,-0.124034239,-0.236740817,0.454432596,0.144763261,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,BOTU_1314_RBG-13-54-9
BOTU_740,-0.339632236,-0.354002347,0.196172449,0.168795288,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,BOTU_740_RBG-13-54-9
BOTU_1391,0.038852985,-0.073853592,0.819384487,0.657542613,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,BOTU_1391_Anaerolineae
BOTU_581,0.234910365,-0.01095997,0.412333732,0.968836155,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,BOTU_581_RBG-13-54-9
BOTU_601,0.376598146,0.259395873,0.175483226,0.340508098,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,BOTU_601_RBG-13-54-9
BOTU_444,-0.136173457,0.005212109,0.587656247,0.983086992,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,BOTU_444_RBG-13-54-9
BOTU_2817,0.101866365,-0.010840212,0.488044681,0.939923212,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unidentified,BOTU_2817_Anaerolineaceae
BOTU_577,-0.148755486,-0.355595865,0.611446668,0.214822973,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unidentified,BOTU_577_Anaerolineaceae
BOTU_518,0.000324417,-0.045341009,0.998987575,0.856257509,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_518_C0119
BOTU_1102,0.00642799,-0.183914352,0.982962373,0.532562166,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1102_C0119
BOTU_1461,0.663119648,0.350799746,0.000873184,0.072099913,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1461_C0119
BOTU_207,0.123673382,-0.037020355,0.462470655,0.822251422,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_207_C0119
BOTU_702,0.274331819,0.108837818,0.236765897,0.631629694,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_702_C0119
BOTU_1661,0.164879745,-0.073853592,0.288498575,0.627258525,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1661_C0119
BOTU_2523,-0.061020859,-0.131615858,0.624069755,0.280315175,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_2523_C0119
BOTU_1679,-0.134741788,0.114191593,0.514628906,0.572701169,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1679_C0119
BOTU_1906,0.081580588,0.118187299,0.676772891,0.5373359,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_1906_TK10
BOTU_904,0.105172515,0.355750153,0.715039481,0.207157059,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_904_TK10
BOTU_958,0.028145437,0.030276412,0.89110882,0.880435219,1,1,FALSE,FALSE,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_958_Bacteria
BOTU_849,-0.214329855,-0.104073169,0.368253606,0.655415637,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_849_C0119
BOTU_1005,0.00342419,-0.188999643,0.989689654,0.466281442,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1005_C0119
BOTU_1086,-0.160894704,-0.373269807,0.432101569,0.062665079,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1086_C0119
BOTU_1882,-0.223908084,-0.173727437,0.115277432,0.212020393,1,1,FALSE,FALSE,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_1882_Bacteria
BOTU_1422,-0.097881323,-0.058202907,0.621459994,0.764255405,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_1422_C0119
BOTU_1282,0.211318439,-0.013911918,0.284745762,0.942657411,1,1,FALSE,FALSE,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_1282_Bacteria
BOTU_6422,-0.156237735,-0.50527375,0.613060147,0.094814132,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_6422_KD4-96
BOTU_6567,-0.04422581,-0.060094286,0.803220078,0.729472265,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_6567_KD4-96
BOTU_4506,-0.055596533,-0.283576256,0.791224021,0.167852934,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_4506_KD4-96
BOTU_86,-0.158617977,-0.339531769,0.30092983,0.023724021,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_86_KD4-96
BOTU_284,0.040278808,-0.075608075,0.849562553,0.716108148,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_284_KD4-96
BOTU_1513,-0.089468081,-0.177817088,0.656170344,0.366114711,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_1513_KD4-96
BOTU_1648,-0.071728408,0.088725654,0.67292016,0.59380069,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_1648_KD4-96
BOTU_1467,-0.040735082,-0.062751226,0.886368578,0.822094091,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_1467_KD4-96
BOTU_916,-0.56996831,-0.132090179,0.02093058,0.584634761,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_916_KD4-96
BOTU_1524,0.115880064,0.306508757,0.62276407,0.183827945,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_1524_KD4-96
BOTU_1412,0.274331819,0.088725654,0.196939844,0.669924197,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_1412_KD4-96
BOTU_2358,0.20174021,0.162446583,0.24621314,0.34023804,1,1,FALSE,FALSE,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_2358_KD4-96
BOTU_225,-0.264533099,-0.378555318,0.214666262,0.069727294,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,BOTU_225_Gitt-GS-136
BOTU_810,0.535963567,-0.059197862,0.038411036,0.815309536,1,1,FALSE,FALSE,Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,BOTU_810_Gitt-GS-136
BOTU_796,0.26475359,0.123106001,0.291207001,0.616165776,1,1,FALSE,FALSE,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,BOTU_796_WPS-2
BOTU_3592,0.065005901,0.109935433,0.614535589,0.38438412,1,1,FALSE,FALSE,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,BOTU_3592_WPS-2
BOTU_2520,-0.061020859,-0.010840212,0.611718197,0.926618658,1,1,FALSE,FALSE,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,BOTU_2520_WPS-2
BOTU_570,-0.020759981,-0.268865421,0.924790328,0.211747239,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_570_Nocardioides
BOTU_751,-0.130344189,0.018372291,0.656456991,0.948937737,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_751_Nocardioides
BOTU_2884,-0.678527498,-0.315817023,0.008392725,0.210160767,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_2884_Actinobacteria
BOTU_7958,-0.049286583,0.126556185,0.877329733,0.68559116,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_7958_Nocardioides
BOTU_5459,0.17906195,-0.019605306,0.442053303,0.931490521,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_5459_Nocardioides
BOTU_177,-0.090665568,-0.178378808,0.584863062,0.272306821,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_177_Nocardioides
BOTU_343,0.162806758,0.063054595,0.235203507,0.638673812,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_343_Nocardioides
BOTU_568,0.013651125,-0.086897124,0.945650375,0.657604108,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_568_Nocardioides
BOTU_598,0.077145119,-0.040290367,0.758505426,0.86972542,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_598_Nocardioides
BOTU_380,0.172779158,0.096236509,0.209211462,0.475006447,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_380_Nocardioides
BOTU_1295,0.060776809,0.155275008,0.823273767,0.560017882,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_1295_Nocardioides
BOTU_6860,0.353919886,0.477181069,0.182964585,0.066662599,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_6860_Nocardioides
BOTU_2382,0.065005901,0.115186548,0.604316075,0.348346004,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_2382_Nocardioides
BOTU_442,-0.203362808,-0.111224157,0.28994819,0.554417384,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_442_Nocardioides
BOTU_178,-0.130255579,-0.08245626,0.376894454,0.567789074,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_178_Nocardioides
BOTU_4315,0.088628457,0.102801588,0.622089979,0.559264794,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,BOTU_4315_Marmoricola
BOTU_132,0.05118525,0.066960135,0.715536324,0.626316064,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_132_Nocardioides
BOTU_4665,-0.122433581,-0.061412928,0.417087671,0.677605628,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,BOTU_4665_Marmoricola
BOTU_811,0.134918562,-0.390831824,0.469245143,0.032252719,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,BOTU_811_Aeromicrobium
BOTU_422,-0.233539305,-0.189713131,0.291491431,0.381441596,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,BOTU_422_Kribbella
BOTU_493,-0.046800784,0.096140233,0.835342697,0.662746483,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_493_Nocardioides
BOTU_3732,0.048681308,0.186983634,0.847906493,0.451785634,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,BOTU_3732_Nocardioides
BOTU_245,0.071791755,0.001288483,0.742268514,0.995190079,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,BOTU_245_Streptosporangium
BOTU_366,-0.116247716,-0.214781768,0.604222687,0.327978614,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,BOTU_366_Nonomuraea
BOTU_6067,0.038852985,0.003543399,0.88043468,0.988820369,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,unidentified,BOTU_6067_Streptosporangiaceae
BOTU_1156,-0.328031802,-0.37328789,0.24013796,0.172144871,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Sphaerisporangium,BOTU_1156_Sphaerisporangium
BOTU_973,-0.077595546,-0.186683776,0.800220283,0.534018634,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Sphaerisporangium,BOTU_973_Sphaerisporangium
BOTU_404,-0.691951899,-0.720640785,0.032503321,0.022932105,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,unidentified,BOTU_404_Streptosporangiaceae
BOTU_4472,-0.201857026,-0.308777346,0.421526784,0.209167492,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora,BOTU_4472_Microbispora
BOTU_951,-0.124034239,-0.03676566,0.602067841,0.874559711,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinocorallia,BOTU_951_Actinocorallia
BOTU_1772,0.089727148,-0.063454022,0.704306163,0.783980755,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermomonosporaceae,BOTU_1772_Thermomonosporaceae
BOTU_1581,-0.207333397,-0.036377105,0.189236476,0.814006514,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinocorallia,BOTU_1581_Actinocorallia
BOTU_785,0.043797181,-0.226933842,0.847253854,0.307993714,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,BOTU_785_Actinomadura
BOTU_496,-0.289999039,-0.2276126,0.314630729,0.42015778,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_496_Actinobacteria
BOTU_927,0.072260593,-0.28968519,0.837152481,0.399983869,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,unidentified,BOTU_927_Thermomonosporaceae
BOTU_2184,-0.250060999,-0.150440908,0.205186092,0.436273622,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_2184_Actinobacteria
BOTU_5340,0.097835837,0.077680482,0.690886824,0.747079193,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,BOTU_5340_Actinoallomurus
BOTU_100,0.072877504,0.139344398,0.67824437,0.417835398,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_100_Acidothermus
BOTU_1563,-0.044446172,-0.046879335,0.83437523,0.821777076,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_1563_Acidothermus
BOTU_944,-0.307207241,-0.323214339,0.227323938,0.194495097,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_944_Acidothermus
BOTU_913,-0.024160395,0.311850882,0.939180277,0.314433656,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_913_Acidothermus
BOTU_65,0.00349126,-0.036821899,0.980922791,0.796730846,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_65_Acidothermus
BOTU_448,-0.053647072,-0.086673288,0.752381142,0.602629474,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_448_Acidothermus
BOTU_1299,0.229767606,-0.046413563,0.443452607,0.874355781,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_1299_Acidothermus
BOTU_8327,0.090132089,0.109733471,0.738814552,0.678410899,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,BOTU_8327_Acidothermus
BOTU_146,0.09836145,0.606142665,0.577572703,0.000455903,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,BOTU_146_Terrabacter
BOTU_239,-0.114707758,-0.047795417,0.469950197,0.758462435,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,unidentified,BOTU_239_Intrasporangiaceae
BOTU_3725,0.440525192,0.680210932,0.124157585,0.015308084,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,unidentified,BOTU_3725_Intrasporangiaceae
BOTU_7165,0.227893125,0.138473077,0.187178014,0.413033512,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,unidentified,BOTU_7165_Intrasporangiaceae
BOTU_682,0.233885053,0.14615112,0.541373736,0.696663943,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,BOTU_682_Cellulomonas
BOTU_369,-0.138159981,-0.347554765,0.557986712,0.132251998,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unidentified,BOTU_369_Microbacteriaceae
BOTU_1137,-0.118175639,-0.129814202,0.600030018,0.556310925,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Amnibacterium,BOTU_1137_Amnibacterium
BOTU_373,-0.199764229,-0.049296677,0.447113825,0.848035216,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,BOTU_373_Leifsonia
BOTU_7571,-0.138284372,0.396049928,0.595450053,0.120364311,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unidentified,BOTU_7571_Microbacteriaceae
BOTU_1496,-0.111895022,-0.096190111,0.584333109,0.630981602,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Beutenbergiaceae,Salana,BOTU_1496_Salana
BOTU_6552,0.277637968,-0.01662906,0.326383225,0.952122187,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,BOTU_6552_Cellulomonas
BOTU_980,0.128019281,-0.158147705,0.637321745,0.551925187,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera,BOTU_980_Quadrisphaera
BOTU_488,0.213879427,0.71654999,0.494317533,0.019343284,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,BOTU_488_Kineococcus
BOTU_5821,-0.198669233,-0.179354525,0.240152863,0.278777739,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,BOTU_5821_Kineosporia
BOTU_210,-0.150255284,0.115455113,0.606334173,0.68588173,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,BOTU_210_Kineosporia
